prb_id,asn_v4,city
7361,52210,Clay County
7362,328964,City of Ekurhuleni Metropolitan Municipality
10006,199468,Cambridgeshire
10067,15798,Powiat Olsztyn
10089,2856,Kent
10210,52063,Greater London
11451,8251,Hlavní město Praha
10397,20055,Snohomish County
31342,13037,Gloucestershire
10497,12400,Rehovot
10556,209,Los Angeles County
10636,3209,Darmstadt
10740,215733,County Dublin
10750,8708,Voluntari
11639,5432,Antwerpen
10869,31200,Gorod Novosibirsk
11006,31204,Chișinău
11016,56030,Wellington
11088,44604,Gorod Voronezh
11092,25515,Gorod Dubna
11095,51515,Gorod Snezhinsk
11108,3303,Olten
11155,51815,Stockholms län
11176,8422,Köln
11194,8881,Karlsruhe
11212,13009,Stoke-on-Trent
11241,1205,Linz
11296,21263,Tübingen
53244,3209,Niedersachsen
11422,12990,Powiat Kraków
11429,25513,Moskva
11463,553,Karlsruhe
11598,49835,Barcelona
11729,6805,Seine-et-Marne
11813,8468,Nottinghamshire
11849,33915,Utrecht
11863,62336,Niedersachsen
11939,6848,Antwerpen
11997,2856,Cornwall
12023,2856,Greater London
12038,8881,Rheinland-Pfalz
12049,20712,England
12063,202246,Kemi-Tornio
12116,5650,Los Angeles County
12125,9211,Hamburg
12154,20001,San Diego County
12220,205005,Provincia di Pescara
12264,8881,Berlin
18462,8412,Wien
12344,30983,Rabat
12466,329276,City of Cape Town Metropolitan Municipality
12598,35320,Kyiv City
12718,35320,Dnipropetrovs'ka oblast
12722,1853,Innsbruck
12732,5089,England
13188,13030,Genève
1007873,59103,Tokyo
12887,12389,Saratov
12927,27651,Santiago
13050,13037,Vale of Glamorgan
13066,6661,Esch-sur-Alzette
13190,203520,Darmstadt
13200,29208,Hlavní město Praha
13248,8890,Powiat Warszawa
13316,50266,Amersfoort
13334,22742,Hartford County
13337,57269,Asturias
13396,6128,Middlesex County
13489,29695,Sandnes
13494,31246,Brno-město
13633,12338,Tarragona
13677,20676,Detmold
13685,7122,Winnipeg
13738,34779,Izola
13774,29605,Seine-Saint-Denis
1000463,13030,Brig
13955,211417,Karlsruhe
14015,12389,Gorod Novosibirsk
14111,3209,Düsseldorf
14133,5089,Hertfordshire
14292,30848,Città Metropolitana di Milano
14332,3209,Berlin
14341,30764,Ostrava-město
14366,35125,Gorod Smolensk
14368,197133,Seine-Saint-Denis
14440,13037,Greater Manchester
14544,13037,Surrey
14873,50231,Katowice
14889,2515,Tokyo
15025,3209,Stuttgart
15099,1136,Veenendaal
15141,51873,Luzern-Stadt
15171,8473,Stockholms län
15229,50448,Moskva
15439,6798,Villach
15523,42387,Gorod Petrozavodsk
15609,812,Ottawa
15616,2518,Tokyo
15668,50316,Provincia di Padova
20843,39544,Jura-Nord vaudois
15736,9145,Niedersachsen
15845,13037,"Bournemouth, Christchurch and Poole"
15890,35266,Berkshire
15974,45671,Central Coast Council
16122,201240,Wien
54331,5378,Greater London
16213,9070,Sofia City Province
16228,35489,Sofia City Province
23216,3209,Thüringen
16312,2856,Glasgow City
16340,3245,Varna
16430,327750,Frances Baard District Municipality
16438,36937,City of Johannesburg Metropolitan Municipality
33175,37199,City of Cape Town Metropolitan Municipality
16491,328114,City of Johannesburg Metropolitan Municipality
16546,8365,Darmstadt
16639,199354,Zayy Sub-District
16736,5617,Warszawa
16769,29695,Lillestrøm
16931,20956,Varna
16951,5650,Orange County
1006508,33915,Zeist
17229,6830,Powiat Warszawa
17246,13030,Zürich
17372,34781,Lausanne
17856,378,Rehovot
17858,24961,Düsseldorf
18422,13178,Gorod Voronezh
18572,15557,Yvelines
18601,34749,Département de Paris
18722,577,Toronto
18819,28878,Eindhoven
18823,3303,Uster
19010,3269,Città Metropolitana di Bologna
19099,10010,Chiba
19234,13036,Tábor
19242,206177,Opava
19338,39704,Groningen
19368,196735,Kolín
19371,8758,Arbon
19394,30764,Opava
28369,29695,Oslo kommune
19533,20712,Greater London
19555,16591,Wake County
19569,31727,Derby
19631,47645,Gorod Lobnya
19679,1136,Bergen op Zoom
19709,8151,Veracruz
19967,49254,Tbilisi
19974,64095,Auckland
20171,12570,Okres Znojmo
20262,15397,Podgorica Municipality
20321,9198,Kostanay
1005558,6730,Bern-Mittelland District
20461,20545,Tbilisi
20553,200114,Kolín
20650,12333,Genève
20706,60187,Greater London
20715,197729,Darmstadt
20753,19653,Kalamazoo County
20833,7992,Regional Municipality of Halton
20916,3209,Münster
54670,8764,Kauno apskritis
21228,3303,Zürich
21274,3269,Provincia autonoma di Trento
21349,62365,Sachsen
21364,211752,Berlin
21515,13292,Bruck-Mürzzuschlag District
21658,8821,Zug
21662,12389,Gorod Kazan'
21727,25220,Düsseldorf
22096,2200,Vienne
22258,40980,Wien
22339,198930,Schleswig-Holstein
22378,680,Münster
31941,8767,Schwaben
22464,6855,Senec
50354,31042,Grad Beograd
22573,42908,Hlavní město Praha
22677,64073,Wellington
22859,8399,Berlin
22979,201806,Città Metropolitana di Milano
23052,5089,Edinburgh
23082,200161,Moskva
1007366,57656,Pontevedra
23286,16246,Strakonice
24057,35540,Nord
24096,50266,Noordwijk
24155,12874,Provincia di Rimini
24174,3209,Detmold
24193,8881,Stuttgart
24244,15754,Gorod Kurgan
24301,208189,Buckinghamshire
24310,2907,Tokyo
24330,8612,Provincia di Reggio Emilia
24397,20926,Loire-Atlantique
24400,8426,Département de Paris
24414,200846,Münster
24449,12508,Bratislava II
24468,201603,Trnava
24490,43848,Melk
24505,210103,Luxembourg
24535,60049,Provincia di Modena
24559,28831,Provincia di Brescia
24580,3303,Emmental District
24635,13037,Lancashire
24817,29518,Skåne län
24889,6871,Greater London
24907,3209,Arnsberg
24970,9135,Düsseldorf
24971,209,Jefferson County
25318,198781,Greater London
25462,196638,Donets'ka oblast
25598,1930,Lisboa
25759,2497,Kanagawa
25763,51265,Innsbruck-Land
26055,49544,Zaanstad
26133,56933,Hlohovec District
26143,11351,Jefferson County
30218,5378,England
26289,12985,Powiat wieluński
26758,29933,Salt Lake County
26804,55391,Tokyo
26831,12912,Powiat goleniowski
26889,12874,Provincia di Pesaro e Urbino
27252,15751,County Galway
27289,5410,Hauts-de-Seine
27300,50071,Gorod Severodvinsk
27323,6830,Kraków
27362,46375,Alameda County
27383,8402,Moskva
27437,49893,Sergiyevo-Posadsky District
28025,2856,Merseyside
28040,8447,Braunau
1001187,8437,Wien
28143,6855,Bratislava V
28280,8881,Darmstadt
28321,10796,Butler County
28364,12576,West Yorkshire
28420,174,Dietikon
28454,8473,Södermanlands län
28505,42252,Helsinki
28508,50266,Apeldoorn
28512,33915,'s-Hertogenbosch
28592,17385,Pinal County
28631,33915,Ede
28664,12683,Gorod Mineral'nyye Vody
28672,60294,Oberbayern
28702,15955,Triesen
28728,57353,Niedersachsen
28779,207036,Los Alcarrizos
28797,8262,Sofia City Province
28895,3209,Oberbayern
28913,198967,Detmold
28925,35063,Powiat wejherowski
29215,3209,Freiburg
29219,3209,Köln
29278,60294,Münster
29287,209,Kitsap County
29379,812,Waterloo Regional Municipality
54082,3209,Karlsruhe
29583,8632,Capellen
29645,206313,Niedersachsen
29662,8708,Comuna Costinești
29682,3209,Saarland
29751,31317,Niederbayern
61029,56478,Greater London
29864,33915,Voorschoten
29960,21774,Winnipeg
29979,8881,Schleswig-Holstein
30013,6893,Lausanne
1006346,29222,Geneva
30129,15796,Solothurn
30219,9790,Waikato
30427,29695,Harstad
30434,30766,Darmstadt
30673,8859,Oberfranken
30747,15685,Hlavní město Praha
30759,3209,Schwaben
30948,48155,Ruse
31094,3303,Bülach District
31096,3212,Grosuplje
31213,15934,Moskva
31271,207375,Enschede
31390,7922,Middlesex County
31403,27790,Capital
31500,57370,Lausanne
31519,13977,Washington County
31558,15796,Zürich
31559,7029,Licking County
31581,28812,Sterlitamaksky District
31594,15600,Thierstein
31689,2018,Nelson Mandela Bay Metropolitan Municipality
31702,199101,Přerov
31958,6730,Bern-Mittelland
32150,21232,Uster
32256,25428,Flemish Brabant
32332,2527,Osaka
32505,8400,Grad Beograd
32616,209,Clark County
32655,5378,Hampshire
32693,8881,Kassel
32712,208854,Karlsruhe
32735,51426,Powiat Wrocław
33012,25180,Leicestershire
33022,10010,Tokyo
52590,11525,Hancock County
33132,263703,Sucre
33139,6510,Utah County
33212,21274,Minski rajon
33280,42306,Pardubice
33282,2593,Provincia di Padova
33288,51728,Jyväskylä
33309,203877,Južnobanatski okrug
33333,50877,Provincia di Brescia
33374,205046,Karlsruhe
33418,104,Boulder County
33507,15743,Niedersachsen
33626,577,Greater Sudbury
33668,6871,Lancashire
33681,35567,Republika Srpska
33692,51918,England
1001973,9824,Tokyo
33737,31017,Municipiul Constanța
33771,61399,Bishkek City
33775,208320,Zestaponi Municipality
33780,48453,Oraş Curtici
33783,13092,Severnobački okrug
33883,6730,Imboden
33884,43205,Pazardzhik
33890,680,Köln
33893,44735,Reykjavíkurborg
33977,12322,Haute-Garonne
33983,31259,Sachsen
34158,44923,Санкт-Петербург
34196,28890,Asbestovsky City District
34380,7679,Fukuoka
34411,39668,Municipiul Constanța
34444,16117,Gävleborgs län
34506,20912,Province of Latina
34513,2516,Saitama
34708,9121,Nevşehir Merkez
34775,49225,Berlin
34912,13037,Somerset
34946,21928,Fulton County
35444,12637,Città metropolitana di Milano
35529,43541,Hlavní město Praha
35564,206347,Dorset
35641,855,Newfoundland and Labrador
35798,25129,Județul Tighina
50020,8331,Moskva
50080,5650,Polk County
50170,9824,Saitama
50190,2856,Norfolk
50192,37611,eThekwini Metropolitan Municipality
55479,2514,Tokyo
50259,701,Middlesex County
50269,13030,Weinfelden
50272,57269,Sevilla
50285,3269,Città metropolitana di Roma Capitale
50306,6939,Alameda County
50356,31922,Monroe County
50393,812,Hamilton
50415,10054,Jeollanam-do
50539,57050,Bucharest
50579,8445,Oberbayern
50631,3243,Lisboa
50818,35492,Wien
50847,216145,Sofia City Province
50879,12897,Darmstadt
50914,26046,Cache County
50934,38987,Powiat Rzeszów
50973,39441,Unterfranken
50989,12552,Östergötlands län
1005212,200924,Freiburg
51024,6855,Bratislava I
51173,51929,Örebro län
51221,4697,Tokyo
51254,6735,Stuttgart
51380,26599,Recife
51400,6327,Winnipeg
51494,41682,Gorod Tyumen'
51539,134090,Melbourne City
51572,209659,Stockholms län
51648,8449,Bishkek City
51676,6400,Santiago
51709,2856,Northumberland
51715,8758,Bülach
51809,16591,Travis County
51855,50037,Gorod Kursk
51886,60213,Gävleborgs län
52140,10796,Franklin County
52495,8866,Varna
53009,35007,Powiat mikołowski
52535,50266,Dordrecht
52548,8445,Salzburg-Umgebung
52595,8447,Eisenstadt-Umgebung
1007647,3212,Ljubljana
52711,21283,Trebnje
52722,15435,Sliedrecht
52744,3243,Portimão
52935,5413,West Midlands
52945,13030,Horgen
52954,200914,Kanton Sarajevo
52974,8708,Tamaseu
53007,50266,Schiedam
53012,13124,Shumen Province
53040,60294,Rheinland-Pfalz
53061,2110,County Dublin
53106,4181,Dane County
53200,51661,Praha-východ
53300,8758,Zürich
53329,680,Düsseldorf
53353,13150,Swabia
53383,5394,Città metropolitana di Roma Capitale
53408,8412,Bregenz
53620,29518,Hallands län
53696,25415,Schleswig-Holstein
53705,50266,Emmen
53754,2200,Hauts-de-Seine
53771,60294,Düsseldorf
53794,46375,San Francisco County
53825,12389,Kurganinsky District
53864,577,Lanark County
53879,5410,Bas-Rhin
53882,39603,Powiat Słupsk
53889,9136,Kassel
53937,12389,Gorod Irkutsk
53975,12668,Yekaterinburg
53980,42610,Moskva
53989,25255,Linz
54187,8821,Küssnacht (SZ)
54189,35492,Mödling District
54449,201825,Moskva
54461,56478,Glasgow City
54513,29695,Vestfold
54570,12389,Kaliningrad
54587,50251,Kara-Suu District
54664,210278,Città Metropolitana di Milano
54751,5410,Loire-Atlantique
54826,13037,Devon
54888,210303,Hamburg
55005,25255,Landeck
55035,29695,Stavanger
55068,8708,Municipiu Câmpulung
55161,21928,Hennepin County
55166,12389,Gorod Kurgan
55255,56329,Gloucestershire
55279,8468,Northern Ireland
55284,12389,Omsk
55449,61135,Adapazarı
55487,31775,Monroe County
55521,2027,Morbihan
55607,20895,Gorod Krasnodar
55647,51569,Città metropolitana di Milano
55662,10796,Medina County
55723,12389,Novosibirsky District
55729,53488,Henderson County
55760,199995,Kyiv City
55781,20115,St. Louis County
60053,50673,Apeldoorn
60162,33363,Orange County
60306,17960,Nakagami District
60336,42303,Stockholms län
60386,19429,Bogotá
60468,8540,Gmünd
60474,33363,Wayne County
60531,15598,Mittelfranken
60749,18420,Zhongli District
60752,16302,Helsinki
61012,8708,Municipiul București
61014,4922,James City County
61027,8422,Düsseldorf
61047,8978,Città metropolitana di Roma Capitale
61103,15943,Schleswig-Holstein
61341,49056,Municipality of Gevgelija
61488,12353,Coimbra
61535,60590,Sofia City Province
61590,39837,Graz
61614,8412,Klagenfurt am Wörthersee
61619,39081,Municipiu Târgovişte
61674,57815,Municipiu Piteşti
61709,13030,Bezirk Winterthur
62023,54578,Union County
62041,47394,Tiranë
62062,13046,Grad Rijeka
62066,211547,Kassel
62089,60294,Köln
62288,196954,Münster
62424,8447,Graz
62446,15796,Hochdorf
62482,15796,Lausanne
62488,6730,Lugano
62552,44407,Seine-Maritime
62587,786,Lincolnshire
62624,7660,Tokyo
62701,2110,County Kildare
62756,200410,Przemyśl
62948,8670,Herzegovina-Neretva Canton
64063,31252,Chișinău
64417,31252,Ungheni District
64602,42560,Kanton Sarajevo
64850,15994,Grad Pula
65381,9916,East District
65546,25454,Chișinău
65827,41720,Provincia di Modena
1002423,24940,Sachsen
1000023,12735,Keçiören
1000030,197540,Darmstadt
1000068,44489,Uherské Hradiště
1000069,43708,Okres Brno-venkov
1000095,63473,Amsterdam
1000109,63473,Los Angeles County
1000241,42730,Darmstadt
1000262,3170,West Midlands
1000504,35518,Andelfingen
1000512,201290,Koggenland
1000630,51295,Municipiul București
1000661,51167,Mittelfranken
1000675,24961,Niedersachsen
1000691,51167,Lower Franconia
1000785,20001,Riverside County
1000811,62099,Hlavní město Praha
1000845,31898,Toronto
1000951,47237,Bishkek City
1000988,36290,Saint George Basseterre Parish
1001040,20055,Washington County
1001200,924,Toronto
1001218,24940,Oberpfalz
1001389,8038,Sedgwick County
1001414,205597,Darmstadt
1001422,28000,Montevideo Department
1001545,1836,Zürich
1001559,15600,Oberaargau
1001563,16019,Litoměřice
1001760,51184,Baden
1001786,47583,Buncombe County
1001864,24961,Kassel
1002007,47583,Bartholomew County
1002008,5078,Oklahoma County
1002072,197540,Saxony
1002083,63473,Cook County
1002196,47583,Greenville County
1002216,47692,Wien
1002269,31898,Tokyo
1002271,31898,São Paulo
1002281,31263,Provincia di Mantova
1002436,57269,La Rioja
1002473,34683,Esch-sur-Alzette
1002570,24940,Saxony
1002576,51809,Lancashire
1002689,197695,Moskva
1002710,60294,Niedersachsen
1002752,8758,Bezirk Winterthur
1002765,1101,Amsterdam
1002782,208189,West Sussex
1002784,21351,Canton de Sainte-Marie
1002851,13030,Hinterland
1002856,5378,Kent
1002874,1759,Etelä-Pirkanmaa
1002906,202613,Città metropolitana di Roma Capitale
1003038,48440,Varna
1003047,210278,Provincia di Lecco
1003087,206813,Hamburg
1003100,206813,Darmstadt
1003148,135478,Bogor Regency
1003206,18592,Ciudad de México
1003247,28851,Havlíčkův Brod District
1003312,13037,Oxfordshire
1003339,5610,Příbram
1003358,41798,Kurchatov
1003459,396982,Deschutes County
1003547,203596,Ille-et-Vilaine
1003841,15600,Seeland District
1003605,2527,Kanagawa
1003658,35612,Provincia di Bergamo
1003787,11556,Provincia de Darién
1003799,50673,Dronten
1003801,49098,Yelizovsky District
1003811,209,Douglas County
1003848,15525,Sintra
1003917,48558,Sankt-Peterburg
1003967,4685,Niigata
1005038,204165,Hlavní město Praha
1004018,44901,Sofia City Province
1004033,28753,Kassel
1004059,56430,Municipiul București
1004080,44477,Bratislava IV
1004082,16276,Bas-Rhin
1004102,12353,Maia
1004211,396982,Konkan Division
1004235,34927,Zürich
1004355,44489,Okres Brno-venkov
1004403,2527,Naka District
1004426,8075,Campinas
1004479,20694,Hamburg
1004496,53610,De Witt County
1004518,51167,Düsseldorf
1004521,2514,Kanzaki District
1004523,24940,Madrid
1004633,11340,Antofagasta
1004663,202613,Città Metropolitana di Milano
1004671,201290,Bodegraven-Reeuwijk
1004746,25431,Grad Beograd
1004750,8764,Kauno miesto savivaldybė
1004773,24940,Berlin
1004840,13036,Teplice
1004871,12338,Bizkaia
1004905,39912,Klagenfurt am Wörthersee
1004911,61098,Wien
1004944,200639,Hertfordshire
1004946,8447,Perg
1004950,2852,Prostějov
1005028,31898,Buckinghamshire
1005032,206170,Dalarnas län
1005060,13030,Basel-Stadt
1005092,5466,County Kilkenny
1005110,3303,Broye-Vully District
1005171,197307,Opava
1005324,212508,Darmstadt
1005344,43989,Città Metropolitana di Milano
1005400,4766,Jeollanam-do
1005466,35661,Paris
1005613,29632,Kyiv City
1005636,9121,Kartepe
1005645,41676,Powiat Warszawa
1005906,51786,Bülach
1005910,202613,Provincia di Pordenone
1005931,33764,City of Cape Town Metropolitan Municipality
1006165,53667,Mersch
1006243,13037,Dundee City Council
1006252,31184,Arnsberg
1006303,8447,Tulln
1006320,51087,Darmstadt
1006322,150008,Telangana
1006398,35598,Moskva
1006413,8449,Ak-Talaa District
1006444,16276,Warszawa
1006445,396982,Pottawattamie County
1006456,202613,Provincia di Monza e della Brianza
1006507,57269,Valencia
1006530,53667,Luxembourg
1006582,202613,Provincia di Alessandria
1006699,12735,Kemalpaşa
1006712,25538,Schwaben
1006770,212865,Uster
1006794,577,Waterloo Regional Municipality
1006802,202613,Provincia di Asti
1006823,39150,Greater London
1006853,8820,Berlin
1006855,13030,District de la Riviera-Pays-d'Enhaut
1006862,202293,Karaganda
1006867,3243,Góis
1006886,8758,Andelfingen
1006903,30722,Provincia di Pisa
1006908,200846,Düsseldorf
1006913,2107,Trebnje
1006945,8339,Neusiedl am See
1006973,59741,Zug
1006980,200185,Darmstadt
1007154,12874,Città Metropolitana di Bari
1007161,43989,Città metropolitana di Milano
1007162,60975,Città metropolitana di Milano
1007167,212602,Città Metropolitana di Milano
1007170,24940,Karlsruhe
1007181,13977,Sullivan County
1007182,3250,Basel-Stadt
1007184,5089,Surrey
1007193,8560,Kassel
1007200,5610,Litoměřice
1007269,199811,Martigny
1007285,12488,Greater London
1007302,62269,Kassel
1007305,198102,Provincia di Pesaro e Urbino
1007318,5520,Köln
1007339,37497,City of Johannesburg Metropolitan Municipality
1007348,43667,Gorod Korolev
1007359,5378,Berkshire
1007376,5089,Southampton
1007382,202870,Provincia di Varese
1007391,61102,Jerusalem District
1007395,10796,Lucas County
1007399,56478,West Midlands
1007410,35819,Al Ahsa
1007436,50266,Dronten
1007439,202613,Provincia di Lecce
1007445,208808,Città metropolitana di Roma Capitale
1007471,35661,Val-de-Marne
1007488,56329,Central Bedfordshire
1007499,49770,Stockholms län
1007528,16276,Gironde
1007544,5416,Al-Muḥāfaẓat al-Janūbīyah
1007547,25160,Greater London
1007548,396982,Berkeley County
1007561,134090,Bayside Council
1007563,16019,Ostrava-město
1007566,211462,Municipiu Oradea
1007574,6855,Pezinok
1007580,202870,Provincia di Pavia
1007589,43708,Hlavní město Praha
1007643,61272,Vilniaus apskritis
1007670,6772,Rheinfelden
1007685,24806,Hlavní město Praha
1007688,207013,Provincia di Salerno
1007695,28573,Uberlândia
1007710,207451,Hlavní město Praha
1007711,49169,Comuna Ghiroda
1007718,215680,Haarlem
1007728,137409,Westland
1007743,48314,Darmstadt
1007746,197133,Département de Paris
1007758,396982,Bruxelles
1007775,16128,Yvelines
1007805,8447,Krems an der Donau
1007833,212068,Berlin
1007837,327926,City of Cape Town Metropolitan Municipality
1007843,57370,Dietikon
1007894,49586,Oslo
1007898,15435,Kampen
1007903,61134,Powiat Rybnik
1007911,215250,Düsseldorf
1007917,207192,Bishkek City
1007924,56655,Sandefjord
1007937,33915,Duiven
1007941,263210,Bogotá
1007968,43205,Haskovo
1007971,12414,Deventer
1007976,8820,Karlsruhe
1008006,201290,Maashorst
1008008,2152,Humboldt County
1008015,35805,Tbilisi
1008017,199298,Frýdek-Místek
1008041,203592,Darmstadt
1008063,3269,Città metropolitana di Catania
1008074,24940,Rheinland-Pfalz
1008099,8412,Mistelbach
1008122,57707,Hlavní město Praha
1008124,137409,Helsinki
1008125,136510,Sofia City Province
1008165,3214,Düsseldorf
1008166,680,Bremen
1008173,202422,Municipiul București
1008174,44477,Grad Beograd
1008176,44477,Stockholms län
1008179,202422,Kyiv City
1008180,62217,Kent
1008182,53363,Toronto
1008187,30058,Cook County
1008196,30633,Virginia
1008200,15085,Buncombe County
1008201,197197,Nový Jičín
1008214,8220,Köln
1008226,30764,Okres Ústí nad Orlicí
1008240,8412,Graz
1008262,12334,Cantabria
1008496,53667,Miami-Dade County
1008308,5089,Tyne and Wear
1008331,43989,Provincia di Rimini
1008370,39442,Gorod Volgograd
1008382,396982,Klickitat County
1008424,206825,Karlsruhe
1008430,14061,Aalsmeer
1008431,35487,Berlin
1008442,5607,South Yorkshire
1008444,5378,Lancashire
1008458,50266,Haarlem
1008461,13030,Wasseramt
1008473,202401,Oberbayern
1008495,8447,Mödling
6455,20473,Tokyo
6544,39392,Hlavní město Praha
6582,48715,Tehran
6604,15954,Madrid
6763,5602,Città Metropolitana di Milano
6937,2611,Brabant Wallon
7075,3320,Berlin
10001,206238,Amsterdam
10005,1136,Amsterdam
10120,13285,Greater London
10249,8359,Gorod Tyumen'
10317,7018,Tarrant County
10323,701,Montgomery County
10336,7922,Harris County
10386,7922,Atlantic County
10540,7922,Cook County
10542,7018,Cook County
10701,5645,Toronto
10748,1257,Stockholms län
10751,7922,Montgomery County
10938,2119,Bærum
10988,28685,Bunschoten
11275,41164,Vestnes
11405,5089,Berkshire
11710,5432,Hainaut
11733,12322,Ain
11758,16086,Helsinki
11801,15038,Middlesex County
11811,3255,Kyiv City
12066,41275,Moskva
12360,12322,Hauts-de-Seine
12372,4764,Meander Valley Council
12428,38195,Brisbane City
12579,7922,Santa Clara County
12597,202619,Luhans'ka oblast
12605,15626,Kharkivs'ka oblast
12611,7922,King County
12666,31148,Kyiv City
12829,12322,Moselle
12983,12353,Lisboa
13039,3215,Alpes-Maritimes
13055,51225,Yerevan
13205,7018,Contra Costa County
13218,36914,Nairobi County
13249,7922,Fairfax County
13312,58224,Tehran
13442,15557,Oise
13771,12556,Nairobi County
13838,701,Bergen County
13881,3352,Madrid
13961,131627,Da’an District
14043,12322,Val-de-Marne
14130,2119,Oslo kommune
14337,7922,Essex County
14630,12322,Finistère
14731,7922,Alameda County
14746,2119,Stockholms län
15039,7922,Loudoun County
15835,6805,Hamburg
15973,12322,Département de Paris
16075,3215,Haute-Garonne
16100,2860,Sintra
16235,21183,Tirana
16339,35141,Sofia City Province
16827,42306,Havlíčkův Brod
16869,14593,Ille-et-Vilaine
16929,3215,Hérault
16984,206238,Zaanstad
17030,12322,Bouches-du-Rhône
17056,12322,Gard
17058,3215,Bas-Rhin
17262,3215,Calvados
17634,18530,Monroe County
17846,378,Tel Aviv District
18165,31042,Južnobački okrug
18312,3301,Stockholms län
18371,12252,Lima
18418,206238,Veenendaal
18544,6752,Andorra la Vella
18593,9070,Plovdiv
19139,7018,DeKalb County
19341,60294,Darmstadt
19397,31122,County Kildare
19420,7018,Wake County
19702,1764,Salzburg
19848,3269,Provincia di Ferrara
19917,17551,City of Boroondara
20049,3320,Düsseldorf
20088,3215,Rhône
20521,12322,Val-d'Oise
21503,41164,Trondheim
21513,6730,Genève
21534,5410,Rhône
21802,54858,King County
22034,3215,Indre-et-Loire
22303,55850,Bay of Plenty
22570,8473,Västra Götalands län
22720,701,Chester County
23210,3215,Val-d'Oise
23254,12322,Nord
23392,29413,Oberbayern
23714,22646,Lexington County
24471,1136,Zwolle
24596,3215,Doubs
25195,4764,City of Blacktown
25375,24560,Shimla Division
25438,2860,Lisboa
25792,3215,Eure-et-Loir
26016,1136,Utrecht
26072,3352,Málaga
26231,20912,Provincia di Latina
26928,719,Helsinki
26958,719,Joensuu
27197,8788,Kyiv City
27588,42313,Tirana
27593,12322,Ille-et-Vilaine
27782,3257,Darmstadt
28677,7922,Adams County
28698,20686,Middle Franconia
29548,2116,Oslo kommune
29670,3215,Ille-et-Vilaine
30041,5617,Poznań
30522,7922,Multnomah County
30711,12322,Creuse
30883,24523,Kota Jakarta Selatan
30896,5410,Ille-et-Vilaine
30939,3301,Västra Götalands län
31061,13306,Gabrovo
31171,5432,Liège
31333,4764,Adelaide City Council
31409,13285,Staffordshire
31503,3215,Haute-Savoie
31515,20115,Putnam County
31601,42652,Saarland
32052,12322,Charente
32249,1136,Enschede
33466,15401,Isère
33949,8473,Dalarnas län
34772,50543,Saratov
34994,15965,Luxembourg
35461,197696,Bouches-du-Rhône
35462,15895,Kyiv City
35722,12963,Kyiv City
35794,1547,Administrative-Territorial Units of the Left Bank of the Dniester
50035,50469,Darmstadt
50107,812,Newfoundland and Labrador
50209,7018,Cuyahoga County
50244,6327,Alberta
50271,7713,Banyuwangi Regency
50375,7922,Jefferson County
50394,13037,Shropshire
50401,4764,Town of Gawler
50455,7922,Virginia
50462,7713,Banjarmasin City
50480,5650,Hillsborough County
50728,39686,Zwolle
50769,24904,Ain
50897,139759,Pohnpei
50913,9145,Lower Saxony
50927,2119,Skåne County
50996,4764,City of Melbourne
51053,7018,Los Angeles County
51375,397142,Larimer County
51420,1136,Rotterdam
51788,4764,Brisbane City
52065,37708,Plaines Wilhems
52121,4764,Yarra Ranges Shire
52353,31272,Mykolaivs'ka oblast
52390,132199,Cebu
52443,37100,Nairobi County
52454,4764,Maroondah City
52589,25596,Almere
52715,6805,Mecklenburg-Vorpommern
52727,12392,Namur
52841,5769,Laurentides
52919,701,Norfolk County
53091,6866,Nicosia
53129,7922,Fulton County
53235,1257,Västra Götalands län
53362,15557,Rhône
53469,812,Regional Municipality of Peel
53512,12322,Doubs
53522,59665,Naro-Fominsky District
53555,5617,Kraków
53657,1136,Oldambt
53828,852,Capital
53829,3326,Vinnyts'ka oblast
53845,7922,Lake County
53860,7018,Gwinnett County
53888,42652,Rheinland-Pfalz
54038,15557,Gironde
54046,3215,Côte-d'Or
54169,20712,Dorset
54250,7018,Duval County
54251,7018,St. Clair County
54280,701,New Castle County
54383,12389,Gorod Pyatigorsk
54519,7018,Palm Beach County
54716,4764,City of Darebin
54744,7922,Hartford County
54927,7018,St. Charles County
55084,1136,Almere
55160,46690,Fairfield County
55174,20115,Montgomery County
55505,12714,Moskva
55798,393238,Linn County
55811,20115,Dickinson County
55835,6128,Fairfield County
60146,137818,Aklan
60207,12392,Brabant Wallon
60313,6167,Alameda County
60347,24560,Konkan Division
60374,12479,Toledo
60498,6848,Limburg
60681,812,Dieppe
60707,61461,Maracaibo
60803,12322,Pyrénées-Orientales
60828,7922,Jackson County
60911,2856,Greater Manchester
60967,23889,Rivière Noire District
61129,8452,Al Obour
61181,16342,Łódź
61230,3352,Valencia
61272,13037,Hampshire
61316,13045,Lower Saxony
61340,46050,Kota Yogyakarta
61598,3215,Sarthe
61684,61461,Machiques De Perijá
61719,3352,Zaragoza
61996,38195,City of Sydney
62015,15557,Val-de-Marne
62024,12741,Warszawa
62034,7018,Alameda County
62186,20712,Kent
62236,1136,Ede
62255,29119,Murcia
62310,7922,Westmoreland County
62443,27742,Managua
62564,14754,Distrito Central
62939,3352,Murcia
62960,15435,Schiedam
62997,24560,Meerut Division
64056,5384,Dubai
64467,34244,Skåne län
65190,3243,Seixal
65280,5617,Powiat tomaszowski
65352,64073,Auckland
65687,17501,Kathmandu
65964,10796,Lorain County
1000004,3130,King County
1000158,28854,Jönköpings län
1000198,47727,Ostrava-město
